name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,file_wii,file_size_wii,source_csv,language,
fly_scar17_bolt_cycle,sound\firearms\ar_mk17\fly_mk17_boltrack_fast.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\ar_mk17\fly_mk17_boltrack_fast.wav,0,,0,,all,
fly_scar17_boltcatch,sound\firearms\ar_mk17\fly_mk17_boltcatch.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\ar_mk17\fly_mk17_boltcatch.wav,0,,0,,all,
fly_scar17_magout,sound\firearms\ar_mk17\fly_mk17_magout.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\ar_mk17\fly_mk17_magout.wav,0,,0,,all,
fly_scar17_magin,sound\firearms\ar_mk17\fly_mk17_magin.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\ar_mk17\fly_mk17_magin.wav,0,,0,,all,
ui_ammo_40mm,sound\firearms\wpn_ammo\fly_ui_ammotype_40mm.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\wpn_ammo\fly_ui_ammotype_40mm.wav,0,,0,,all,
ui_ammo_buckshot,sound\firearms\wpn_ammo\fly_ui_ammotype_shotgun.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\wpn_ammo\fly_ui_ammotype_shotgun.wav,0,,0,,all,
ui_ammo_antimaterial,sound\firearms\wpn_ammo\fly_ui_ammotype_50cal.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\wpn_ammo\fly_ui_ammotype_50cal.wav,0,,0,,all,
ui_ammo_rocket,sound\firearms\wpn_ammo\fly_ui_ammotype_rocket.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\wpn_ammo\fly_ui_ammotype_rocket.wav,0,,0,,all,
ui_ammo_incendiary,sound\firearms\wpn_ammo\fly_ui_ammotype_incendiary.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\wpn_ammo\fly_ui_ammotype_incendiary.wav,0,,0,,all,
ui_ammo_powercell,sound\firearms\wpn_ammo\fly_ui_ammotype_mark1.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\wpn_ammo\fly_ui_ammotype_mark1.wav,0,,0,,all,
ui_ammo_laserbeam,sound\firearms\wpn_ammo\fly_ui_ammotype_mark2.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,streamed,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\wpn_ammo\fly_ui_ammotype_mark2.wav,0,,0,,all,
wpn_tesla_proj_impact,sound\firearms\energy_dg2\projectile\wpn_dg2_proj_impact.wav,,,,event,79.4,79.4,100,1200,8000,8000,default,default,allon,rdefault,5,priority,5,reject,-34,34,0,70,90,0.247,1,3d,streamed,nonlooping,volume,1,0,63.1,,default,0,0,0,0,0.498,0.498,yes,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\firearms\energy_dg2\projectile\wpn_dg2_proj_impact.wav,0,,0,,all,
wpn_tesla_proj_loop,sound\firearms\energy_dg2\projectile\wpn_dg2_proj_loop.wav,,,,event,70.8,70.8,100,300,4000,4000,curve2,default,allon,rdefault,5,priority,5,reject,-34,34,0,70,90,0.247,1,3d,streamed,looping,volume,1,0,63.1,,default,0,0,0,0,0.498,0.498,yes,yes,none,1000,no,,both,yes,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\firearms\energy_dg2\projectile\wpn_dg2_proj_loop.wav,0,,0,,all,
wpn_tesla_fire_npc,sound\firearms\energy_dg2\wpn_dg2_fire_npc.wav,,,,wpn_pis_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,5,oldest,-281,0,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_pis_npc,no,,0,,0,sound\firearms\energy_dg2\wpn_dg2_fire_npc.wav,0,,0,,all,
wpn_tesla_fire_plr,sound\firearms\energy_dg2\wpn_dg2_fire_plr.wav,,,,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\energy_dg2\wpn_dg2_fire_plr.wav,0,,0,,all,
wpn_tesla_fire_npc_last,sound\firearms\energy_dg2\wpn_dg2_fire_last_npc.wav,,,,wpn_pis_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,5,oldest,-281,0,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_pis_npc,no,,0,,0,sound\firearms\energy_dg2\wpn_dg2_fire_last_npc.wav,0,,0,,all,
wpn_tesla_fire_plr_last,sound\firearms\energy_dg2\wpn_dg2_fire_last_plr.wav,,,,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\energy_dg2\wpn_dg2_fire_last_plr.wav,0,,0,,all,
wpn_tesla_idle,sound\firearms\energy_dg2\fly_dg2_idle_loop.wav,,,,event,44.7,44.7,100,100,1000,1000,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,15,25,0.247,1,3d,loaded,looping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\firearms\energy_dg2\fly_dg2_idle_loop.wav,0,,0,,all,
wpn_tesla_effects,sound\firearms\energy_dg2\effects\calm_00.wav,,,,event,100,100,100,500,4000,4500,curve4,curve2,allon,rdefault,3,reject,5,reject,0,0,0,100,100,0.247,1,2d,streamed,nonlooping,volume,1,0,100,,all,0,0,0,0,0.2,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\firearms\energy_dg2\effects\calm_00.wav,0,,0,,all,
wpn_tesla_happy,sound\firearms\energy_dg2\effects\happy_00.wav,,,,event,100,100,100,500,4000,4500,curve4,curve2,allon,rdefault,3,reject,5,reject,0,0,0,100,100,0.247,1,2d,streamed,nonlooping,volume,1,0,100,,all,0,0,0,0,0.2,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\firearms\energy_dg2\effects\happy_00.wav,0,,0,,all,
fly_tesla_foley,sound\firearms\energy_dg2\fly_dg2_start_reload.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_dg2\fly_dg2_start_reload.wav,0,,0,,all,
fly_tesla_switch_flip_off,sound\firearms\energy_dg2\fly_dg2_switch_flip_off.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_dg2\fly_dg2_switch_flip_off.wav,0,,0,,all,
fly_tesla_handle_pullback,sound\firearms\energy_dg2\fly_dg2_handle_pullback.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_dg2\fly_dg2_handle_pullback.wav,0,,0,,all,
fly_tesla_clip_in,sound\firearms\energy_dg2\fly_dg2_clip_in.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_dg2\fly_dg2_clip_in.wav,0,,0,,all,
fly_tesla_handle_release,sound\firearms\energy_dg2\fly_dg2_handle_release.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_dg2\fly_dg2_handle_release.wav,0,,0,,all,
fly_tesla_switch_flip_on,sound\firearms\energy_dg2\fly_dg2_switch_flip_on.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_dg2\fly_dg2_switch_flip_on.wav,0,,0,,all,
fly_tesla_to_idle,sound\firearms\energy_dg2\fly_dg2_start_reload.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_dg2\fly_dg2_start_reload.wav,0,,0,,all,
wpn_nuke_proj_impact,sound\firearms\bomb_nuke\wpn_nuke_explode_01.wav,,,,event,100,100,100,1200,8000,8000,default,default,allon,rdefault,5,priority,5,reject,-34,34,0,70,90,0.247,1,3d,streamed,nonlooping,volume,1,0,63.1,,default,0,0,0,0,0.498,0.498,yes,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\firearms\bomb_nuke\wpn_nuke_explode_01.wav,0,,0,,all,
wpn_mp5a4_fire_ug,sound\firearms\smg_mp5a4\wpn_mp5a4_fire.wav,,,bo3_ug_fire_3p,wpn_smg_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,2,oldest,-100,100,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_smg_npc,no,,0,,0,sound\firearms\smg_mp5a4\wpn_mp5a4_fire.wav,0,,0,,all,
wpn_mp5a4_fire_3p,sound\firearms\smg_mp5a4\wpn_mp5a4_fire.wav,,,,wpn_pis_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,5,oldest,-281,0,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_pis_npc,no,,0,,0,sound\firearms\smg_mp5a4\wpn_mp5a4_fire.wav,0,,0,,all,
wpn_mp5a4_fire_plr,sound\firearms\smg_mp5a4\wpn_mp5a4_fire.wav,,,,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\smg_mp5a4\wpn_mp5a4_fire.wav,0,,0,,all,
wpn_mp5a4_fire_ug_plr,sound\firearms\smg_mp5a4\wpn_mp5a4_fire.wav,,,bo3_ug_fire,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\smg_mp5a4\wpn_mp5a4_fire.wav,0,,0,,all,
fly_mp5a4_magout,sound\firearms\smg_mp5a4\fly_mp5a4_magout.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\smg_mp5a4\fly_mp5a4_magout.wav,0,,0,,all,
fly_mp5a4_magin,sound\firearms\smg_mp5a4\fly_mp5a4_magin.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\smg_mp5a4\fly_mp5a4_magin.wav,0,,0,,all,
fly_mp5a4_boltrack,sound\firearms\smg_mp5a4\fly_mp5a4_boltcharge.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\smg_mp5a4\fly_mp5a4_boltcharge.wav,0,,0,,all,
fly_mp5a4_boltrelease_slam,sound\firearms\smg_mp5a4\fly_mp5a4_boltrelease_hit.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\smg_mp5a4\fly_mp5a4_boltrelease_hit.wav,0,,0,,all,
fly_betty_pull_pin,sound\firearms\mine_betty\fly_smine_pinpull.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\mine_betty\fly_smine_pinpull.wav,0,,0,,all,
wpn_l85a2_fire_ug,sound\firearms\ar_l85a2\wpn_l85a2_fire.wav,,,bo3_ug_fire_3p,wpn_smg_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,2,oldest,-100,100,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_smg_npc,no,,0,,0,sound\firearms\ar_l85a2\wpn_l85a2_fire.wav,0,,0,,all,
wpn_l85a2_fire_3p,sound\firearms\ar_l85a2\wpn_l85a2_fire.wav,,,,wpn_pis_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,5,oldest,-281,0,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_pis_npc,no,,0,,0,sound\firearms\ar_l85a2\wpn_l85a2_fire.wav,0,,0,,all,
wpn_l85a2_fire_plr,sound\firearms\ar_l85a2\wpn_l85a2_fire.wav,,,,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\ar_l85a2\wpn_l85a2_fire.wav,0,,0,,all,
wpn_l85a2_fire_ug_plr,sound\firearms\ar_l85a2\wpn_l85a2_fire.wav,,,bo3_ug_fire,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\ar_l85a2\wpn_l85a2_fire.wav,0,,0,,all,
fly_l85a2_boltcatch,sound\firearms\ar_l85a2\fly_l85a2_boltcatch.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\ar_l85a2\fly_l85a2_boltcatch.wav,0,,0,,all,
fly_l85a2_magout,sound\firearms\ar_l85a2\fly_l85a2_magout.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\ar_l85a2\fly_l85a2_magout.wav,0,,0,,all,
fly_l85a2_magin,sound\firearms\ar_l85a2\fly_l85a2_magin.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\ar_l85a2\fly_l85a2_magin.wav,0,,0,,all,
wpn_air_staff_fire_3p,sound\firearms\energy_airstaff\wpn_airstaff_shot.wav,,,,wpn_pis_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,5,oldest,-281,0,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_pis_npc,no,,0,,0,sound\firearms\energy_airstaff\wpn_airstaff_shot.wav,0,,0,,all,
wpn_air_staff_fire_plr,sound\firearms\energy_airstaff\wpn_airstaff_shot.wav,,,,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,5,oldest,5,reject,0,0,0,90,90,0.247,1,2d,loaded,nonlooping,volume,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.001000,0.290000,xwma,yes,no,world,wpn_plr,no,,0,,0,sound\firearms\energy_airstaff\wpn_airstaff_shot.wav,0,,0,,all,
fly_staff_reload_unlock,sound\firearms\energy_airstaff\fly_staff_reload_1.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_airstaff\fly_staff_reload_1.wav,0,,0,,all,
fly_staff_reload_crystal_out,sound\firearms\energy_airstaff\fly_staff_reload_2.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_airstaff\fly_staff_reload_2.wav,0,,0,,all,
fly_staff_reload_crystal_in,sound\firearms\energy_airstaff\fly_staff_reload_3.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_airstaff\fly_staff_reload_3.wav,0,,0,,all,
fly_staff_reload_close,sound\firearms\energy_airstaff\fly_staff_reload_4.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_airstaff\fly_staff_reload_4.wav,0,,0,,all,
fly_staff_draw,sound\firearms\energy_airstaff\fly_staff_pullout.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_airstaff\fly_staff_pullout.wav,0,,0,,all,
fly_staff_holster,sound\firearms\energy_airstaff\fly_staff_putaway.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_airstaff\fly_staff_putaway.wav,0,,0,,all,
fly_staff_fraise,sound\firearms\energy_airstaff\fly_staff_air_first_raise.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_airstaff\fly_staff_air_first_raise.wav,0,,0,,all,
fly_staff_melee_swing_plr,sound\firearms\energy_airstaff\fly_staff_melee_upgrd_00.wav,,,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.247,1,2d,loaded,nonlooping,volume,1,0,25.1,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,reload,no,,0,,0,sound\firearms\energy_airstaff\fly_staff_melee_upgrd_00.wav,0,,0,,all,
